key,layer,extension,size_bytes,size_mb,last_modified,year_hint,tags_preditive,score_preditivo
staging/MC20260213__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:11:57.498000+00:00,2026.0,,0
staging/MC20260220__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:13:24.228000+00:00,2026.0,,0
staging/MC20260227__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:14:55.318000+00:00,2026.0,,0
staging/MC20260306__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:16:16.599000+00:00,2026.0,,0
staging/MC20260313__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:17:39.235000+00:00,2026.0,,0
staging/MC20260320__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:19:02.155000+00:00,2026.0,,0
staging/MC20260327__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:20:25.449000+00:00,2026.0,,0
staging/MC20260402__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:22:09.915000+00:00,2026.0,,0
staging/MC20260408__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:23:27.816000+00:00,2026.0,,0
staging/MC20260410__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:24:55.911000+00:00,2026.0,,0
staging/MC20260417__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:26:25.104000+00:00,2026.0,,0
staging/MC20260424__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:27:54.830000+00:00,2026.0,,0
staging/MC20260430__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:29:25.512000+00:00,2026.0,,0
staging/MC20260508__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:30:55.136000+00:00,2026.0,,0
staging/MC20260515__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:32:25.403000+00:00,2026.0,,0
staging/MC20260522__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:33:56.388000+00:00,2026.0,,0
staging/MC20260529__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:35:29.010000+00:00,2026.0,,0
staging/MC20260605__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:37:01.482000+00:00,2026.0,,0
staging/MC20260612__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:38:35.803000+00:00,2026.0,,0
staging/MC20260619__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:40:09.764000+00:00,2026.0,,0
staging/MC20260630__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:41:57.819000+00:00,2026.0,,0
staging/MC20260703__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:43:31.164000+00:00,2026.0,,0
staging/MC20260710__MCidades_AO_1.mdb__tab_unid_hab_fx1_5_pmcmv.parquet,staging,parquet,7772,0.007,2026-07-17T03:45:04.493000+00:00,2026.0,,0
staging/MC20251212__MCidades_CCI_CCA_2025.mdb__uor.parquet,staging,parquet,7499,0.007,2026-07-17T02:58:45.609000+00:00,2025.0,,0
staging/MC20251219__MCidades_CCI_CCA_2025.mdb__uor.parquet,staging,parquet,7499,0.007,2026-07-17T03:00:24.506000+00:00,2025.0,,0
staging/MC20251226__MCidades_CCI_CCA_2025.mdb__uor.parquet,staging,parquet,7499,0.007,2026-07-17T03:02:05.627000+00:00,2025.0,,0
staging/MC20260102__MCidades_CCI_CCA_2025.mdb__uor.parquet,staging,parquet,7499,0.007,2026-07-17T03:03:49.141000+00:00,2026.0,,0
staging/MC20251212__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7438,0.007,2026-07-17T02:57:31.494000+00:00,2025.0,,0
staging/MC20251219__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7438,0.007,2026-07-17T02:59:09.087000+00:00,2025.0,,0
staging/MC20251226__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7438,0.007,2026-07-17T03:00:49.921000+00:00,2025.0,,0
staging/MC20260102__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7438,0.007,2026-07-17T03:02:29.791000+00:00,2026.0,,0
staging/MC20260204__MCidades_CCI_CCA_ATUAL.mdb__uor.parquet,staging,parquet,7402,0.007,2026-07-17T03:10:08.301000+00:00,2026.0,,0
staging/MC20260109__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7396,0.007,2026-07-17T03:05:28.658000+00:00,2026.0,,0
staging/MC20260116__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7396,0.007,2026-07-17T03:07:08.300000+00:00,2026.0,,0
staging/MC20260123__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7396,0.007,2026-07-17T03:08:49.350000+00:00,2026.0,,0
staging/MC20260227__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:15:53.701000+00:00,2026.0,,0
staging/MC20260306__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:17:15.520000+00:00,2026.0,,0
staging/MC20260313__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:18:38.132000+00:00,2026.0,,0
staging/MC20260320__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:20:01.890000+00:00,2026.0,,0
staging/MC20260327__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:21:32.229000+00:00,2026.0,,0
staging/MC20260408__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:24:30.125000+00:00,2026.0,,0
staging/MC20260410__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:25:59.519000+00:00,2026.0,,0
staging/MC20260417__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:27:30.072000+00:00,2026.0,,0
staging/MC20260424__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:29:00.884000+00:00,2026.0,,0
staging/MC20260430__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:30:31.192000+00:00,2026.0,,0
staging/MC20260508__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:32:01.353000+00:00,2026.0,,0
staging/MC20260515__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:33:31.976000+00:00,2026.0,,0
staging/MC20260522__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:35:04.441000+00:00,2026.0,,0
staging/MC20260529__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:36:37.182000+00:00,2026.0,,0
staging/MC20260605__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:38:10.387000+00:00,2026.0,,0
staging/MC20260612__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:39:45.343000+00:00,2026.0,,0
staging/MC20260619__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:41:33.869000+00:00,2026.0,,0
staging/MC20260630__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:43:06.238000+00:00,2026.0,,0
staging/MC20260703__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:44:41.303000+00:00,2026.0,,0
staging/MC20260710__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7379,0.007,2026-07-17T03:46:13.809000+00:00,2026.0,,0
staging/MC20260206__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7366,0.007,2026-07-17T03:11:31.590000+00:00,2026.0,,0
staging/MC20260213__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7366,0.007,2026-07-17T03:12:58.495000+00:00,2026.0,,0
staging/MC20260220__MCidades_CCI_CCA_2026.mdb__uor.parquet,staging,parquet,7366,0.007,2026-07-17T03:14:28.559000+00:00,2026.0,,0
staging_dryrun/MC20260206__MCidades_CCI_CCA_2026__uor.parquet,staging_dryrun,parquet,7366,0.007,2026-07-17T00:36:57.330000+00:00,2026.0,,0
audit/db/execution_id=e3af8ec48a634191a3bee61057263922/part-0.parquet,audit,parquet,7363,0.007,2026-07-17T17:52:08.081000+00:00,,,0
audit/db/execution_id=28df0ab52e9f44c68f8f5c5d1b8653c4/part-0.parquet,audit,parquet,7358,0.007,2026-07-17T17:52:57.509000+00:00,,,0
staging/MC20260402__MCidades_AF_2026.mdb__uor.parquet,staging,parquet,7336,0.007,2026-07-17T03:21:34+00:00,2026.0,,0
staging/MC20260109__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7335,0.007,2026-07-17T03:04:12.789000+00:00,2026.0,,0
staging/MC20260116__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7335,0.007,2026-07-17T03:05:52.191000+00:00,2026.0,,0
staging/MC20260123__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7335,0.007,2026-07-17T03:07:32.689000+00:00,2026.0,,0
staging/MC20260204__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7335,0.007,2026-07-17T03:09:12.429000+00:00,2026.0,,0
staging/MC20260227__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:14:55.304000+00:00,2026.0,,0
staging/MC20260306__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:16:16.579000+00:00,2026.0,,0
staging/MC20260313__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:17:39.219000+00:00,2026.0,,0
staging/MC20260320__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:19:02.139000+00:00,2026.0,,0
staging/MC20260327__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:20:25.434000+00:00,2026.0,,0
staging/MC20260402__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:22:09.900000+00:00,2026.0,,0
staging/MC20260408__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:23:27.831000+00:00,2026.0,,0
staging/MC20260410__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:24:55.925000+00:00,2026.0,,0
staging/MC20260417__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:26:25.090000+00:00,2026.0,,0
staging/MC20260424__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:27:54.815000+00:00,2026.0,,0
staging/MC20260430__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:29:25.496000+00:00,2026.0,,0
staging/MC20260508__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:30:55.121000+00:00,2026.0,,0
staging/MC20260515__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:32:25.389000+00:00,2026.0,,0
staging/MC20260522__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:33:56.373000+00:00,2026.0,,0
staging/MC20260529__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:35:28.995000+00:00,2026.0,,0
staging/MC20260605__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:37:01.467000+00:00,2026.0,,0
staging/MC20260612__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:38:35.783000+00:00,2026.0,,0
staging/MC20260619__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:40:09.749000+00:00,2026.0,,0
staging/MC20260630__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:41:57.805000+00:00,2026.0,,0
staging/MC20260703__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:43:31.149000+00:00,2026.0,,0
staging/MC20260710__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7318,0.007,2026-07-17T03:45:04.464000+00:00,2026.0,,0
staging/MC20260206__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7305,0.007,2026-07-17T03:10:36.746000+00:00,2026.0,,0
staging/MC20260213__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7305,0.007,2026-07-17T03:11:57.483000+00:00,2026.0,,0
staging/MC20260220__MCidades_AO_1.mdb__uor.parquet,staging,parquet,7305,0.007,2026-07-17T03:13:24.213000+00:00,2026.0,,0
staging/dados_historicos/001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012.parquet,staging,parquet,7119,0.007,2026-07-17T05:12:13.068000+00:00,2012.0,,0
staging/MC20260327__MCidades_AO_1.mdb__tmpclp28891.parquet,staging,parquet,6976,0.007,2026-07-17T03:20:25.484000+00:00,2026.0,,0
raw/dados_abertos_orcamento_emendas_parlamentares_2024.csv,raw,csv,6752,0.006,2026-08-03T18:03:37.482000+00:00,2024.0,,0
staging/dados_abertos_orcamento_uh_emendas_parlamentares.csv.parquet,staging,parquet,6559,0.006,2026-08-10T19:54:52.329000+00:00,,,0
staging/A Planilha Regulamentaç╞o.xlsx__plan1.parquet,staging,parquet,5872,0.006,2026-07-17T01:23:19.277000+00:00,,,0
staging/042020_tab_validacao_arquivos_pf.csv.parquet,staging,parquet,5769,0.006,2026-07-17T01:19:08.389000+00:00,2020.0,validacao_qualidade,0
raw/dados_historicos/001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012.csv,raw,csv,5652,0.005,2026-07-13T23:38:01.729000+00:00,2012.0,,0
raw/dados_historicos/001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia.csv,raw,csv,5652,0.005,2026-07-13T23:38:02.218000+00:00,2012.0,,0
raw/dados_historicos/001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201.csv,raw,csv,5652,0.005,2026-07-13T23:38:02.711000+00:00,2012.0,,0
raw/dados_historicos/001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201.csv,raw,csv,5652,0.005,2026-07-13T23:38:23.182000+00:00,2012.0,,0
raw/dados_historicos/001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado.csv,raw,csv,5652,0.005,2026-07-13T23:38:23.684000+00:00,2014.0,,0
raw/dados_historicos/01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012.csv,raw,csv,5652,0.005,2026-07-13T23:38:32.527000+00:00,2012.0,,0
raw/dados_historicos/01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1.csv,raw,csv,5652,0.005,2026-07-13T23:38:33.023000+00:00,2012.0,,0
raw/dados_historicos/01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido.csv,raw,csv,5652,0.005,2026-07-13T23:38:33.523000+00:00,2012.0,,0
raw/dados_historicos/01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012.csv,raw,csv,5652,0.005,2026-07-13T23:38:58.052000+00:00,2012.0,,0
raw/dados_historicos/1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012.csv,raw,csv,5652,0.005,2026-07-13T23:39:01.138000+00:00,2012.0,,0
raw/dados_historicos/_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópi.csv,raw,csv,5652,0.005,2026-07-13T23:39:27.619000+00:00,2012.0,,0
raw/dados_historicos/_001_2013_01___janeiro_pmcmv_relatório_executivo__31__01__2013.csv,raw,csv,5652,0.005,2026-07-13T23:39:37.165000+00:00,2013.0,,0
raw/dados_historicos/_001_2015_01_janeiro_rel_executivo_resumo_31012015_reprocessado.csv,raw,csv,5652,0.005,2026-07-13T23:39:37.669000+00:00,2015.0,,0
raw/dados_historicos/a_001_2013_01___janeiro_pmcmv_relatório_executivo__31__01__201.csv,raw,csv,5652,0.005,2026-07-13T23:39:41.492000+00:00,2013.0,,0
raw/dados_historicos/aixa_001_2012_02_fevereiro_pmcmv_relatorio_executivo_17_02_2012.csv,raw,csv,5652,0.005,2026-07-13T23:39:41.988000+00:00,2012.0,,0
raw/dados_historicos/aixa_001_2012_02_fevereiro_pmcmv_relatorio_executivo_27_02_2012.csv,raw,csv,5652,0.005,2026-07-13T23:39:42.486000+00:00,2012.0,,0
raw/dados_historicos/aixa_001_2012_02_fevereiro_pmcmv_relatorio_executivo_29_02_2012.csv,raw,csv,5652,0.005,2026-07-13T23:39:42.990000+00:00,2012.0,,0
raw/dados_historicos/aixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_1502201.csv,raw,csv,5652,0.005,2026-07-13T23:40:10.400000+00:00,2013.0,,0
raw/dados_historicos/aixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_2802201.csv,raw,csv,5652,0.005,2026-07-13T23:40:10.900000+00:00,2013.0,,0
raw/dados_historicos/aixa_001_2015_02_fevereiro_pmcmv_3_relatório_executivo_2802201.csv,raw,csv,5652,0.005,2026-07-13T23:40:30.583000+00:00,2015.0,,0
raw/dados_historicos/aixa_001_2015_11_novembro_pmcmv_3_relatório_executivo_30112015.csv,raw,csv,5652,0.005,2026-07-13T23:40:31.081000+00:00,2015.0,,0
raw/dados_historicos/aixa_002_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015.csv,raw,csv,5652,0.005,2026-07-13T23:41:14.502000+00:00,2015.0,,0
raw/dados_historicos/atorio_executivo_30092012_v3_pmcmv_relatório_executivo_3009201.csv,raw,csv,5652,0.005,2026-07-13T23:41:28.066000+00:00,2012.0,,0
raw/dados_historicos/elatorio_executivo_31102014_pmcmv_relatório_executivo_31102014.csv,raw,csv,5652,0.005,2026-07-14T01:53:00.487000+00:00,2014.0,,0
raw/dados_historicos/ixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_15022013.csv,raw,csv,5652,0.005,2026-07-14T01:58:55.729000+00:00,2013.0,,0
raw/dados_historicos/ixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_28022013.csv,raw,csv,5652,0.005,2026-07-14T01:58:56.248000+00:00,2013.0,,0
raw/dados_historicos/ixa_001_2015_02_fevereiro_pmcmv_3_relatório_executivo_28022015.csv,raw,csv,5652,0.005,2026-07-14T01:59:19.554000+00:00,2015.0,,0
raw/dados_historicos/ixa_001_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015v.csv,raw,csv,5652,0.005,2026-07-14T01:59:20.074000+00:00,2015.0,,0
raw/dados_historicos/julho_pmcmv_automatizado_continua_15072011_pmcmv__pr___15072011.csv,raw,csv,5652,0.005,2026-07-14T01:59:20.600000+00:00,2011.0,,0
raw/dados_historicos/matizado_continua_15072011_pmcmv_automatizado_continua_15072011.csv,raw,csv,5652,0.005,2026-07-14T01:59:21.124000+00:00,2011.0,,0
raw/dados_historicos/o_relatorio_executivo_30092012_v3_rel_executivo_resumo_30092012.csv,raw,csv,5652,0.005,2026-07-14T01:59:59.605000+00:00,2012.0,,0
raw/dados_historicos/relatorio_executivo_31102014_pmcmv_relatório_executivo_3110201.csv,raw,csv,5652,0.005,2026-07-14T02:00:19.909000+00:00,2014.0,,0
raw/dados_historicos/torio_executivo_18_05_2012_pmcmv_relatorio_executivo_18_05_2012.csv,raw,csv,5652,0.005,2026-07-14T02:00:21.625000+00:00,2012.0,,0
raw/dados_historicos/torio_executivo_30092012_v3_pmcmv_relatório_executivo_30092012.csv,raw,csv,5652,0.005,2026-07-14T02:00:34.737000+00:00,2012.0,,0
raw/dados_historicos/torio_executivo_31_05_2012_pmcmv_relatorio_executivo_31_05_2012.csv,raw,csv,5652,0.005,2026-07-14T02:00:35.255000+00:00,2012.0,,0
raw/dados_historicos/ubro_relatorio_executivo_31102014_rel_executivo_resumo_31102014.csv,raw,csv,5652,0.005,2026-07-14T02:00:35.767000+00:00,2014.0,,0
raw/dados_historicos/xa_001_2013_12___dezembro_pmcmv_relat_rio_executivo_31122013_v2.csv,raw,csv,5652,0.005,2026-07-14T02:00:50.868000+00:00,2013.0,,0
raw/dados_historicos/xa_001_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015v2.csv,raw,csv,5652,0.005,2026-07-14T02:00:51.375000+00:00,2015.0,,0
staging/dados_historicos/001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:43.937000+00:00,2012.0,,0
staging/dados_historicos/001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:44.010000+00:00,2012.0,,0
staging/dados_historicos/01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:45.001000+00:00,2012.0,,0
staging/dados_historicos/_001_2013_01___janeiro_pmcmv_relatório_executivo__31__01__2013.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:47.561000+00:00,2013.0,,0
staging/dados_historicos/a_001_2013_01___janeiro_pmcmv_relatório_executivo__31__01__201.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:47.770000+00:00,2013.0,,0
staging/dados_historicos/aixa_001_2012_02_fevereiro_pmcmv_relatorio_executivo_17_02_2012.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:47.802000+00:00,2012.0,,0
staging/dados_historicos/aixa_001_2012_02_fevereiro_pmcmv_relatorio_executivo_27_02_2012.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:47.836000+00:00,2012.0,,0
staging/dados_historicos/aixa_001_2012_02_fevereiro_pmcmv_relatorio_executivo_29_02_2012.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:47.868000+00:00,2012.0,,0
staging/dados_historicos/aixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_1502201.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:48.583000+00:00,2013.0,,0
staging/dados_historicos/aixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_2802201.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:48.618000+00:00,2013.0,,0
staging/dados_historicos/aixa_001_2015_02_fevereiro_pmcmv_3_relatório_executivo_2802201.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:49.233000+00:00,2015.0,,0
staging/dados_historicos/aixa_001_2015_11_novembro_pmcmv_3_relatório_executivo_30112015.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:49.268000+00:00,2015.0,,0
staging/dados_historicos/aixa_002_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:50:50.306000+00:00,2015.0,,0
staging/dados_historicos/ixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_15022013.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:53:58.905000+00:00,2013.0,,0
staging/dados_historicos/ixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_28022013.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:53:58.939000+00:00,2013.0,,0
staging/dados_historicos/ixa_001_2015_02_fevereiro_pmcmv_3_relatório_executivo_28022015.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:53:59.594000+00:00,2015.0,,0
staging/dados_historicos/ixa_001_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015v.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:53:59.628000+00:00,2015.0,,0
staging/dados_historicos/xa_001_2013_12___dezembro_pmcmv_relat_rio_executivo_31122013_v2.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:54:02.883000+00:00,2013.0,,0
staging/dados_historicos/xa_001_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015v2.csv.parquet,staging,parquet,5380,0.005,2026-07-17T02:54:02.918000+00:00,2015.0,,0
staging/dados_historicos/001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201.csv.parquet,staging,parquet,5377,0.005,2026-07-17T02:50:44.691000+00:00,2012.0,,0
staging/dados_historicos/01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012.csv.parquet,staging,parquet,5377,0.005,2026-07-17T02:50:45.757000+00:00,2012.0,,0
staging/dados_historicos/001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia.csv.parquet,staging,parquet,5376,0.005,2026-07-17T02:50:43.976000+00:00,2012.0,,0
staging/dados_historicos/001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado.csv.parquet,staging,parquet,5376,0.005,2026-07-17T02:50:44.725000+00:00,2014.0,,0
staging/dados_historicos/01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1.csv.parquet,staging,parquet,5376,0.005,2026-07-17T02:50:45.035000+00:00,2012.0,,0
staging/dados_historicos/_001_2015_01_janeiro_rel_executivo_resumo_31012015_reprocessado.csv.parquet,staging,parquet,5376,0.005,2026-07-17T02:50:47.594000+00:00,2015.0,,0
staging/dados_historicos/julho_pmcmv_automatizado_continua_15072011_pmcmv__pr___15072011.csv.parquet,staging,parquet,5376,0.005,2026-07-17T02:53:59.669000+00:00,2011.0,,0
staging/dados_historicos/01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido.csv.parquet,staging,parquet,5375,0.005,2026-07-17T02:50:45.069000+00:00,2012.0,,0
staging/dados_historicos/_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópi.csv.parquet,staging,parquet,5375,0.005,2026-07-17T02:50:47.220000+00:00,2012.0,,0
staging/dados_historicos/1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012.csv.parquet,staging,parquet,5373,0.005,2026-07-17T02:50:45.929000+00:00,2012.0,,0
staging/dados_historicos/o_relatorio_executivo_30092012_v3_rel_executivo_resumo_30092012.csv.parquet,staging,parquet,5368,0.005,2026-07-17T02:54:01.358000+00:00,2012.0,,0
staging/dados_historicos/ubro_relatorio_executivo_31102014_rel_executivo_resumo_31102014.csv.parquet,staging,parquet,5368,0.005,2026-07-17T02:54:02.367000+00:00,2014.0,,0
