fonte_familia,chave_natural,motivo,evidencia
bext,427604406,valor_por_uh_extremo,R$/UH ate R$ 14.6 mi (1 UH; mediana familia R$ 28 k)
bext,427604407,valor_por_uh_extremo,R$/UH ate R$ 12.2 mi (1 UH; mediana familia R$ 28 k)
bext,427604417,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,42819265,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,4307321,valor_por_uh_extremo,R$/UH ate R$ 9.6 mi (1 UH; mediana familia R$ 28 k)
bext,4307323,valor_por_uh_extremo,R$/UH ate R$ 9.5 mi (1 UH; mediana familia R$ 28 k)
bext,43115793,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,43115807,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,431801989,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,431801990,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,431801991,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,431801992,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,431801993,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,431801994,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,431801996,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802001,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,431802006,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802008,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,431802009,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,431802010,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802011,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,431802012,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802017,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802018,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,431802019,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802020,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,431802021,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802025,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802026,valor_negativo_repetido,min R$ -0.1 mi em 17/20 snapshots
bext,431802043,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,431802051,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,431802066,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,431802091,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,431802123,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,431802148,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802167,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,431802168,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43204922,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43204923,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,43204936,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,43204937,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43204956,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,43204958,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,43204967,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43204974,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43204977,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,43204979,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43204983,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43204984,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,43204985,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,43204989,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43204990,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,43204992,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43204993,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43205005,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205006,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43205007,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205014,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43205018,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205023,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43205031,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43205032,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,43205042,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,43205054,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205055,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205065,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43205089,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43205093,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,43205102,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43205105,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43205109,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,43205112,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,43205122,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205123,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205242,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,43205248,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,43205260,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,432204767,valor_por_uh_extremo,R$/UH ate R$ 16.2 mi (1 UH; mediana familia R$ 28 k)
bext,432702730,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,434105715,valor_por_uh_extremo,R$/UH ate R$ 4.2 mi (1 UH; mediana familia R$ 28 k)
bext,435104503,valor_por_uh_extremo,R$/UH ate R$ 11.1 mi (1 UH; mediana familia R$ 28 k)
bext,435104504,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,435104506,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,435104512,valor_por_uh_extremo,R$/UH ate R$ 11.9 mi (1 UH; mediana familia R$ 28 k)
bext,435104517,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,435104519,valor_por_uh_extremo,R$/UH ate R$ 13.7 mi (1 UH; mediana familia R$ 28 k)
bext,435104520,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,435104525,valor_por_uh_extremo,R$/UH ate R$ 6.2 mi (1 UH; mediana familia R$ 28 k)
bext,435104529,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,435104530,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,435104531,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,435501913,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435501924,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501926,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435501928,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501930,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501933,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501935,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435501936,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435501938,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,435501940,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,435501945,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501946,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501947,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501950,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501951,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,435501956,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435501960,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501961,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,435501962,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501963,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501965,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435501970,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501973,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501978,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435501981,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435501992,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435501995,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,435501998,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,435502003,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502004,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502006,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502008,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,435502013,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502016,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502017,valor_negativo_repetido,min R$ -0.1 mi em 4/20 snapshots
bext,435502018,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502021,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435502022,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502024,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502026,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502027,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502029,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,435502030,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502033,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,435502034,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,435502038,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502040,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,435502042,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435502044,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502045,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502049,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,435502055,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502056,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,435502058,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,435502065,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502070,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502072,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502075,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502076,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,435502080,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502081,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,435502088,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435502090,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502092,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,435502095,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,435502096,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,435502098,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,435502107,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,435502111,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,435502123,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,435502133,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,436802929,valor_por_uh_extremo,R$/UH ate R$ 9.5 mi (1 UH; mediana familia R$ 28 k)
bext,436802963,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,437001376,valor_por_uh_extremo,R$/UH ate R$ 8.5 mi (1 UH; mediana familia R$ 28 k)
bext,439104325,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,439801260,valor_negativo_repetido,min R$ -0.0 mi em 10/20 snapshots
bext,439801310,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,439801315,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,439801382,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,439801390,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,439801398,valor_negativo_repetido,min R$ -0.0 mi em 11/20 snapshots
bext,440602022,valor_por_uh_extremo,R$/UH ate R$ 7.7 mi (1 UH; mediana familia R$ 28 k)
bext,440701659,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701661,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,440701663,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,440701664,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,440701670,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,440701674,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701675,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,440701676,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,440701677,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701678,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701679,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701680,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,440701681,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,440701682,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701683,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,440701684,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701685,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,440701686,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701687,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701688,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,440701689,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701690,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701691,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701694,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,440701695,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,440701696,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,440701699,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,440701700,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,440701701,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,440701703,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,440701704,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,4408191,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,442002506,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,442002508,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,442002512,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,44210467,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,443600537,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,446402991,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,447503249,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,447503262,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,447903205,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,447903209,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,447903232,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,453403344,valor_por_uh_extremo,R$/UH ate R$ 13.3 mi (1 UH; mediana familia R$ 28 k)
bext,453403345,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,453501621,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,454414220,valor_por_uh_extremo,R$/UH ate R$ 15.0 mi (1 UH; mediana familia R$ 28 k)
bext,454800812,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,455202196,valor_por_uh_extremo,R$/UH ate R$ 7.0 mi (1 UH; mediana familia R$ 28 k)
bext,456402006,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,456402007,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,456701919,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,457502930,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,457502933,valor_por_uh_extremo,R$/UH ate R$ 12.2 mi (1 UH; mediana familia R$ 28 k)
bext,458001648,valor_por_uh_extremo,R$/UH ate R$ 7.5 mi (1 UH; mediana familia R$ 28 k)
bext,458001649,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,458001650,valor_por_uh_extremo,R$/UH ate R$ 7.9 mi (1 UH; mediana familia R$ 28 k)
bext,458001651,valor_por_uh_extremo,R$/UH ate R$ 8.5 mi (1 UH; mediana familia R$ 28 k)
bext,458301890,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,458301891,valor_por_uh_extremo,R$/UH ate R$ 8.9 mi (1 UH; mediana familia R$ 28 k)
bext,459002880,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,460700468,valor_por_uh_extremo,R$/UH ate R$ 15.1 mi (1 UH; mediana familia R$ 28 k)
bext,463602405,valor_por_uh_extremo,R$/UH ate R$ 9.5 mi (1 UH; mediana familia R$ 28 k)
bext,464002201,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,464002208,valor_por_uh_extremo,R$/UH ate R$ 11.1 mi (1 UH; mediana familia R$ 28 k)
bext,464002209,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,464002210,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,464002211,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,464401624,valor_por_uh_extremo,R$/UH ate R$ 8.7 mi (1 UH; mediana familia R$ 28 k)
bext,466904369,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,466904375,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,467800587,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,47106576,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,47106579,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,473301895,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,473301913,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,473301914,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,473301918,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,473301920,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,473301923,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,473301929,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,473301932,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,473301938,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,473301981,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,473301992,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,473302002,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,473302037,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,473302052,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,473302071,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,473302077,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,473302083,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,473302100,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,473302435,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
